Date Rptd,DR NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
03/11/2014,141507531,03/10/2014,1400,15,N Hollywood,1555,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",AO,Adult Other, 5000         LANKERSHIM                   BL,,"(34.1611, -118.3723)"
03/11/2014,141507539,03/10/2014,2000,15,N Hollywood,1516,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,              ARCHWOOD                     ST,   CAMELLIA                     AV,"(34.1922, -118.3861)"
03/11/2014,141507555,03/10/2014,1200,15,N Hollywood,1513,354,THEFT OF IDENTITY,IC,Invest Cont, 6600         WHITSETT                     AV,,"(34.1903, -118.4052)"
03/13/2014,141507612,03/10/2014,1700,15,N Hollywood,1509,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,10700         SHERMAN                      WY,,"(34.2012, -118.3633)"
03/18/2014,141507859,03/10/2014,2345,15,N Hollywood,1585,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,10900         BLUFFSIDE                    DR,,"(34.1414, -118.3686)"
03/26/2014,141508296,03/10/2014,1200,15,N Hollywood,1515,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,11700         KITTRIDGE                    ST,,"(34.1903, -118.3877)"
03/10/2014,141600764,03/10/2014,1620,16,Foothill,1612,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,              VAN NUYS                     BL,   NORRIS,"(34.2665, -118.4216)"
03/10/2014,141600765,03/10/2014,2040,16,Foothill,1611,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AA,Adult Arrest,13400         CORCORAN                     ST,,"(34.2829, -118.4244)"
03/10/2014,141600766,03/10/2014,2045,16,Foothill,1677,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 8300         VINEVALLEY                   DR,,"(34.2225, -118.3549)"
03/10/2014,141606386,03/10/2014,0850,16,Foothill,1641,997,TRAFFIC DR #,IC,Invest Cont,              LAUREL CANYON                BL,   TERRA BELLA,"(34.2584, -118.4317)"
03/10/2014,141606398,03/10/2014,1720,16,Foothill,1612,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,              BRADLEY                      AV,   FILMORE                      ST,"(34.2754, -118.4251)"
03/10/2014,141606401,03/10/2014,1300,16,Foothill,1643,997,TRAFFIC DR #,IC,Invest Cont,              PIERCE,   TELFAIR                      AV,"(34.2606, -118.4224)"
03/10/2014,141606405,03/10/2014,1740,16,Foothill,1622,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AA,Adult Arrest,              CAYUGA,   VAN NUYS                     BL,"(34.263, -118.4264)"
03/10/2014,141606406,03/10/2014,1950,16,Foothill,1602,520,VEHICLE - ATTEMPT STOLEN,AA,Adult Arrest,12600         FILMORE                      ST,,"(34.282, -118.4076)"
03/10/2014,141606408,03/10/2014,1525,16,Foothill,1641,820,ORAL COPULATION,JO,Juv Other,10200         HADDON                       AV,,"(34.2552, -118.4225)"
03/10/2014,141606410,03/10/2014,1825,16,Foothill,1651,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),AA,Adult Arrest, 9700         LAUREL CANYON                BL,,"(34.2459, -118.4185)"
03/10/2014,141606411,03/10/2014,1800,16,Foothill,1622,997,TRAFFIC DR #,IC,Invest Cont,              SAN FERNANDO                 RD,   PAXTON                       ST,"(34.277, -118.4336)"
03/10/2014,141606412,03/10/2014,1800,16,Foothill,1675,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 8900         HERRICK                      AV,,"(34.2345, -118.3761)"
03/10/2014,141606413,03/10/2014,1600,16,Foothill,1672,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 8900         ONEIDA                       AV,,"(34.2314, -118.3957)"
03/10/2014,141606415,03/10/2014,2050,16,Foothill,1684,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,AA,Adult Arrest, 8100         RADFORD                      AV,,"(34.2181, -118.3921)"
03/10/2014,141606429,03/10/2014,0915,16,Foothill,1617,956,"LETTERS, LEWD",IC,Invest Cont, 8500         FOOTHILL                     BL,,"(34.2597, -118.3179)"
03/10/2014,141606434,03/10/2014,1800,16,Foothill,1623,997,TRAFFIC DR #,AA,Adult Arrest,              BRADLEY                      ST,   VAN NUYS                     BL,"(34.2687, -118.418)"
03/11/2014,141606437,03/10/2014,2030,16,Foothill,1622,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,              LAUREL CANYON                BL,   VAN NUYS                     BL,"(34.2656, -118.4393)"
03/11/2014,141606451,03/10/2014,1700,16,Foothill,1698,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,10200         ARMINTA                      ST,,"(34.214, -118.3531)"
03/11/2014,141606453,03/10/2014,1600,16,Foothill,1676,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,              TELFAIR,   DEBELL,"(34.2472, -118.4082)"
03/12/2014,141606467,03/10/2014,2130,16,Foothill,1602,997,TRAFFIC DR #,IC,Invest Cont,              PAXTON                       ST,   FOOTHILL                     BL,"(34.2803, -118.4172)"
03/12/2014,141606480,03/10/2014,1030,16,Foothill,1602,354,THEFT OF IDENTITY,IC,Invest Cont,12800         PAXTON                       ST,,"(34.2844, -118.4114)"
03/10/2014,141700639,03/10/2014,1730,17,Devonshire,1761,310,BURGLARY,AA,Adult Arrest, 9500         VASSAR                       AV,,"(34.2445, -118.6047)"
03/10/2014,141707005,03/10/2014,0120,17,Devonshire,1764,997,TRAFFIC DR #,IC,Invest Cont,              DEVONSHIRE                   ST,   TAMPA                        AV,"(34.2573, -118.5558)"
03/10/2014,141707012,03/10/2014,0215,17,Devonshire,1762,210,ROBBERY,IC,Invest Cont, 9800         MASON                        AV,,"(34.2484, -118.5798)"
03/10/2014,141707017,03/10/2014,1020,17,Devonshire,1788,997,TRAFFIC DR #,IC,Invest Cont,              NORDHOFF                     ST,   BALBOA                       BL,"(34.2359, -118.5178)"
03/10/2014,141707021,03/10/2014,0600,17,Devonshire,1761,901,VIOLATION OF RESTRAINING ORDER,AO,Adult Other,22100         NEEDLES                      ST,,"(34.2476, -118.6089)"
03/10/2014,141707023,03/10/2014,0825,17,Devonshire,1785,860,BATTERY WITH SEXUAL CONTACT,IC,Invest Cont,              NORDHOFF                     ST,   DARBY                        AV,"(34.2355, -118.546)"
03/10/2014,141707027,03/10/2014,1045,17,Devonshire,1723,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,10500         LURLINE                      AV,,"(34.2609, -118.5842)"
03/10/2014,141707029,03/10/2014,1335,17,Devonshire,1764,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont, 9300         TAMPA                        AV,,"(34.234, -118.5536)"
03/10/2014,141707036,03/10/2014,1345,17,Devonshire,1771,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,              WINNETKA                     AV,   PLUMMER                      ST,"(34.2375, -118.5711)"
03/10/2014,141707043,03/10/2014,1600,17,Devonshire,1785,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,18500         PRAIRIE                      ST,,"(34.2391, -118.5361)"
03/10/2014,141707045,03/10/2014,1655,17,Devonshire,1737,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,16800         SAN FERNANDO MISSION         BL,,"(34.272, -118.4978)"
03/10/2014,141707046,03/10/2014,1400,17,Devonshire,1721,997,TRAFFIC DR #,IC,Invest Cont,              TOPANGA CANYON,   SANTA SUSANA,
03/10/2014,141707047,03/10/2014,2050,17,Devonshire,1791,997,TRAFFIC DR #,IC,Invest Cont,              CHASE                        ST,   MASON                        AV,"(34.2246, -118.5875)"
03/10/2014,141707054,03/10/2014,2310,17,Devonshire,1745,888,TRESPASSING,IC,Invest Cont,              SHOSHONE,   CHATSWORTH,"(34.2649, -118.5176)"
03/10/2014,141707070,03/10/2014,0800,17,Devonshire,1758,310,BURGLARY,IC,Invest Cont,16400         TUBA                         ST,,"(34.2566, -118.4892)"
03/10/2014,141707071,03/10/2014,0810,17,Devonshire,1785,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other, 8800         RESEDA                       BL,,"(34.2308, -118.5361)"
03/11/2014,141707097,03/10/2014,1500,17,Devonshire,1781,886,DISTURBING THE PEACE,IC,Invest Cont,20900         PARTHENIA                    ST,,"(34.2282, -118.5885)"
03/11/2014,141707100,03/10/2014,2155,17,Devonshire,1737,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,16600         BERMUDA                      ST,,"(34.267, -118.4945)"
03/12/2014,141707107,03/10/2014,1200,17,Devonshire,1721,310,BURGLARY,IC,Invest Cont,10300         SHADOW OAK                   DR,,"(34.2606, -118.6154)"
03/12/2014,141707136,03/10/2014,1300,17,Devonshire,1753,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,10100         MASON                        AV,,"(34.2536, -118.5798)"
03/13/2014,141707162,03/10/2014,1300,17,Devonshire,1799,354,THEFT OF IDENTITY,IC,Invest Cont, 8400         AQUEDUCT                     AV,,"(34.223, -118.4743)"
03/10/2014,141707181,03/10/2014,1400,17,Devonshire,1721,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              TOPANGA CANYON               BL,   RONALD REAGA                 FY,"(34.2641, -118.6061)"
03/14/2014,141707229,03/10/2014,1000,17,Devonshire,1781,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,20900         PARTHENIA                    ST,,"(34.2282, -118.5885)"
03/18/2014,141707406,03/10/2014,1200,17,Devonshire,1703,354,THEFT OF IDENTITY,IC,Invest Cont,18900         MUIRKIRK                     DR,,"(34.2959, -118.5458)"
03/19/2014,141707457,03/10/2014,1200,17,Devonshire,1764,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 9200         CORBIN                       AV,,"(34.2373, -118.5623)"
03/24/2014,141707510,03/10/2014,1130,17,Devonshire,1777,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 9600         WOODLEY                      AV,,"(34.2447, -118.485)"
03/21/2014,141707554,03/10/2014,1525,17,Devonshire,1747,354,THEFT OF IDENTITY,IC,Invest Cont,16400         DEVONSHIRE                   ST,,"(34.2575, -118.5002)"
03/12/2014,141800699,03/10/2014,2200,18,Southeast,1861,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  800      W  IMPERIAL                     HY,,"(33.931, -118.2893)"
03/10/2014,141807294,03/10/2014,1445,18,Southeast,1846,210,ROBBERY,AO,Adult Other,              111TH,   COMPTON,"(33.9348, -118.2463)"
03/10/2014,141807315,03/10/2014,0010,18,Southeast,1863,997,TRAFFIC DR #,IC,Invest Cont,              118TH                        PL,   AVALON                       BL,"(33.9256, -118.2674)"
03/10/2014,141807320,03/10/2014,1020,18,Southeast,1826,997,TRAFFIC DR #,IC,Invest Cont,              CENTURY,   COMPTON,"(33.9457, -118.2462)"
03/10/2014,141807323,03/10/2014,1000,18,Southeast,1834,510,VEHICLE - STOLEN,AO,Adult Other,              LANZIT,   CENTRAL,"(33.9351, -118.2542)"
03/10/2014,141807328,03/10/2014,1330,18,Southeast,1837,900,VIOLATION OF COURT ORDER,AA,Adult Arrest, 1700      E  109TH                        ST,,"(33.9371, -118.2421)"
03/10/2014,141807332,03/10/2014,1415,18,Southeast,1822,997,TRAFFIC DR #,IC,Invest Cont,              CENTURY,   MAIN,"(33.9284, -118.2739)"
03/10/2014,141807333,03/10/2014,1115,18,Southeast,1801,761,BRANDISH WEAPON,IC,Invest Cont, 9300      S  HOOVER                       ST,,"(33.9519, -118.287)"
03/10/2014,141807334,03/10/2014,0645,18,Southeast,1806,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  700      E  91ST                         ST,,"(33.9538, -118.263)"
03/10/2014,141807336,03/10/2014,1630,18,Southeast,1844,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,  600      E  IMPERIAL                     HY,,"(33.9311, -118.2652)"
03/10/2014,141807338,03/10/2014,1500,18,Southeast,1805,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,  200      E  92ND                         ST,,"(33.9529, -118.2717)"
03/10/2014,141807339,03/10/2014,0500,18,Southeast,1822,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  400      W  CENTURY                      BL,,"(33.9456, -118.2803)"
03/10/2014,141807340,03/10/2014,0540,18,Southeast,1842,210,ROBBERY,IC,Invest Cont,              FIGUEROA                     ST,   108TH                        ST,"(33.9315, -118.2826)"
03/10/2014,141807342,03/10/2014,0900,18,Southeast,1836,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              CENTRAL                      AV,   108TH                        ST,"(33.9361, -118.2542)"
03/10/2014,141807344,03/10/2014,1040,18,Southeast,1844,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  300      E  111TH                        ST,,"(33.9348, -118.2695)"
03/11/2014,141807354,03/10/2014,1720,18,Southeast,1837,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,11100         WILLOWBROOK                  AV,,"(33.9343, -118.2406)"
03/11/2014,141807357,03/10/2014,2200,18,Southeast,1846,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest, 1300      E  111TH                        PL,,"(33.9331, -118.2511)"
03/11/2014,141807358,03/10/2014,2130,18,Southeast,1832,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,  200      E  107TH                        ST,,"(33.9393, -118.2717)"
03/11/2014,141807360,03/10/2014,1700,18,Southeast,1801,510,VEHICLE - STOLEN,IC,Invest Cont,  600      W  92ND                         ST,,"(33.9528, -118.2848)"
03/11/2014,141807365,03/10/2014,2330,18,Southeast,1841,510,VEHICLE - STOLEN,AA,Adult Arrest,  700      W  108TH                        ST,,"(33.9382, -118.2869)"
03/11/2014,141807369,03/10/2014,1830,18,Southeast,1802,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,  100      E  92ND                         ST,,"(33.9529, -118.2739)"
03/11/2014,141807384,03/10/2014,1730,18,Southeast,1821,210,ROBBERY,IC,Invest Cont,              103RD,   OLIVE,"(33.9428, -118.2795)"
03/11/2014,141807385,03/10/2014,1845,18,Southeast,1802,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  300      W  89TH                         ST,,"(33.9561, -118.2782)"
03/11/2014,141807386,03/10/2014,1845,18,Southeast,1802,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  300      W  89TH                         ST,,"(33.9561, -118.2782)"
03/11/2014,141807387,03/10/2014,2210,18,Southeast,1844,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,11100         AVALON                       BL,,"(33.9348, -118.2652)"
03/11/2014,141807388,03/10/2014,2130,18,Southeast,1862,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,              120TH,   SAN PEDRO,"(33.9237, -118.2696)"
03/12/2014,141807403,03/10/2014,1400,18,Southeast,1821,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,              95TH                         ST,   HOOVER,"(33.9501, -118.2905)"
03/12/2014,141807412,03/10/2014,1200,18,Southeast,1826,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 9600      S  GRANDEE                      AV,,"(33.9494, -118.2435)"
03/12/2014,141807415,03/10/2014,1320,18,Southeast,1837,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 1600      E  104TH                        ST,,"(33.9415, -118.2462)"
03/11/2014,141807452,03/10/2014,0750,18,Southeast,1801,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 9300      S  HOOVER                       ST,,"(33.9519, -118.287)"
03/10/2014,141807456,03/10/2014,1800,18,Southeast,1804,997,TRAFFIC DR #,IC,Invest Cont,              CENTRAL                      AV,   87TH                         PL,"(33.957, -118.2564)"
03/12/2014,141807470,03/10/2014,1645,18,Southeast,1834,310,BURGLARY,IC,Invest Cont,  800      E  107TH                        ST,,"(33.9393, -118.2608)"
03/14/2014,141807578,03/10/2014,1100,18,Southeast,1837,310,BURGLARY,IC,Invest Cont, 1800      E  114TH                        ST,,"(33.9311, -118.2402)"
03/18/2014,141807775,03/10/2014,1420,18,Southeast,1822,997,TRAFFIC DR #,IC,Invest Cont,              103RD                        ST,   MAIN                         ST,"(33.9428, -118.2816)"
03/10/2014,141907890,03/10/2014,0550,19,Mission,1913,510,VEHICLE - STOLEN,IC,Invest Cont,14700         POLK                         ST,,"(34.3043, -118.4534)"
03/10/2014,141907898,03/10/2014,0100,19,Mission,1956,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,10000         BEVIS                        AV,,"(34.2523, -118.4554)"
03/10/2014,141907905,03/10/2014,0820,19,Mission,1994,997,TRAFFIC DR #,IC,Invest Cont,              VAN NUYS                     BL,   ROSCOE                       BL,"(34.2119, -118.4488)"
03/10/2014,141907906,03/10/2014,1315,19,Mission,1998,997,TRAFFIC DR #,IC,Invest Cont,              ARMINTA                      ST,   NOLLAN                       PL,"(34.2131, -118.4469)"
03/10/2014,141907909,03/10/2014,1520,19,Mission,1951,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,10400         MARKLEIN                     AV,,"(34.2596, -118.47)"
03/10/2014,141907914,03/10/2014,1400,19,Mission,1909,510,VEHICLE - STOLEN,IC,Invest Cont,              ELDRIDGE,   HUBBARD,"(34.3154, -118.4214)"
03/10/2014,141907916,03/10/2014,1705,19,Mission,1917,997,TRAFFIC DR #,IC,Invest Cont,              SAYRE                        ST,   DRONFIELD                    AV,"(34.3082, -118.4361)"
03/11/2014,141907918,03/10/2014,2200,19,Mission,1985,510,VEHICLE - STOLEN,IC,Invest Cont, 8600         TILDEN                       AV,,"(34.2264, -118.4476)"
03/11/2014,141907921,03/10/2014,1600,19,Mission,1998,210,ROBBERY,AA,Adult Arrest, 7800         VAN NUYS                     BL,,"(34.212, -118.4488)"
03/11/2014,141907922,03/10/2014,0140,19,Mission,1985,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 8500         TOBIAS                       AV,,"(34.2248, -118.4516)"
03/11/2014,141907926,03/10/2014,1200,19,Mission,1998,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont, 7800         VAN NUYS                     BL,,"(34.212, -118.4488)"
03/11/2014,141907934,03/10/2014,0840,19,Mission,1982,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              PARTHENIA,   NOBLE,"(34.2283, -118.4611)"
03/11/2014,141907936,03/10/2014,1650,19,Mission,1998,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 7900         VAN NUYS                     BL,,"(34.2146, -118.4488)"
03/11/2014,141907940,03/10/2014,2000,19,Mission,1925,997,TRAFFIC DR #,IC,Invest Cont,              FRANK MODUGN                 DR,   VILLAGE WAY                  CT,
03/11/2014,141907951,03/10/2014,1630,19,Mission,1958,510,VEHICLE - STOLEN,IC,Invest Cont, 9700         NAGLE                        AV,,"(34.2464, -118.4434)"
03/11/2014,141907952,03/10/2014,2130,19,Mission,1907,220,ATTEMPTED ROBBERY,IC,Invest Cont,              SAYRE,   FOOTHILL,"(34.3102, -118.4338)"
03/11/2014,141907953,03/10/2014,1630,19,Mission,1958,510,VEHICLE - STOLEN,IC,Invest Cont, 9700         NAGLE                        AV,,"(34.2464, -118.4434)"
03/11/2014,141907954,03/10/2014,2300,19,Mission,1907,330,BURGLARY FROM VEHICLE,IC,Invest Cont,13500         HUBBARD                      ST,,"(34.3101, -118.4273)"
03/11/2014,141907961,03/10/2014,0245,19,Mission,1944,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,11200         ACALA                        AV,,"(34.2739, -118.4458)"
03/10/2014,141907970,03/10/2014,1800,19,Mission,1958,997,TRAFFIC DR #,IC,Invest Cont,14300         VAN NUYS                     BL,,"(34.2496, -118.4447)"
03/11/2014,141907971,03/10/2014,2000,19,Mission,1924,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,12200         SAN FERNANDO                 RD,,"(34.2918, -118.4506)"
03/11/2014,141907974,03/10/2014,2200,19,Mission,1987,310,BURGLARY,IC,Invest Cont, 8700         WOODMAN                      AV,,"(34.228, -118.4344)"
